##List of available NCBI Bacterial Genbank genomes
	Acetobacter_pasteurianus_IFO_3283_12_uid158379/NC_017113.gbk	Acetobacter pasteurianus IFO 3283-12 plasmid pAPA12-020, complete
	Acetobacter_pasteurianus_IFO_3283_12_uid158379/NC_017114.gbk	Acetobacter pasteurianus IFO 3283-12 plasmid pAPA12-030, complete
	Acetobacter_pasteurianus_IFO_3283_12_uid158379/NC_017115.gbk	Acetobacter pasteurianus IFO 3283-12 plasmid pAPA12-040, complete
	Acetobacter_pasteurianus_IFO_3283_12_uid158379/NC_017116.gbk	Acetobacter pasteurianus IFO 3283-12 plasmid pAPA12-050, complete
	Acetobacter_pasteurianus_IFO_3283_12_uid158379/NC_017137.gbk	Acetobacter pasteurianus IFO 3283-12 plasmid pAPA12-060, complete
	Acetobacter_pasteurianus_IFO_3283_12_uid158379/NC_017108.gbk	Acetobacter pasteurianus IFO 3283-12, complete genome.
species	Acetobacter pasteurianus IFO 3283 22 uid158383
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017117.gbk	Acetobacter pasteurianus IFO 3283-22 plasmid pAPA22-010, complete
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017126.gbk	Acetobacter pasteurianus IFO 3283-22 plasmid pAPA22-020, complete
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017127.gbk	Acetobacter pasteurianus IFO 3283-22 plasmid pAPA22-030, complete
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017145.gbk	Acetobacter pasteurianus IFO 3283-22 plasmid pAPA22-040, complete
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017128.gbk	Acetobacter pasteurianus IFO 3283-22 plasmid pAPA22-050, complete
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017129.gbk	Acetobacter pasteurianus IFO 3283-22 plasmid pAPA22-060, complete
	Acetobacter_pasteurianus_IFO_3283_22_uid158383/NC_017125.gbk	Acetobacter pasteurianus IFO 3283-22, complete genome.
species	Acetobacter pasteurianus IFO 3283 26 uid158531
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017130.gbk	Acetobacter pasteurianus IFO 3283-26 plasmid pAPA26-013, complete
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017131.gbk	Acetobacter pasteurianus IFO 3283-26 plasmid pAPA26-020, complete
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017147.gbk	Acetobacter pasteurianus IFO 3283-26 plasmid pAPA26-030, complete
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017132.gbk	Acetobacter pasteurianus IFO 3283-26 plasmid pAPA26-040, complete
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017148.gbk	Acetobacter pasteurianus IFO 3283-26 plasmid pAPA26-050, complete
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017133.gbk	Acetobacter pasteurianus IFO 3283-26 plasmid pAPA26-060, complete
	Acetobacter_pasteurianus_IFO_3283_26_uid158531/NC_017146.gbk	Acetobacter pasteurianus IFO 3283-26, complete genome.
species	Acetobacter pasteurianus IFO 3283 32 uid158375
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017134.gbk	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-012, complete
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017149.gbk	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-020, complete
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017135.gbk	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-030, complete
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017102.gbk	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-040, complete
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017103.gbk	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-050, complete
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017112.gbk	Acetobacter pasteurianus IFO 3283-32 plasmid pAPA32-060, complete
	Acetobacter_pasteurianus_IFO_3283_32_uid158375/NC_017111.gbk	Acetobacter pasteurianus IFO 3283-32, complete genome.
species	Acetobacterium woodii DSM 1030 uid88073
	Acetobacterium_woodii_DSM_1030_uid88073/NC_016894.gbk	Acetobacterium woodii DSM 1030 chromosome, complete genome.
species	Acetohalobium arabaticum DSM 5501 uid51423
	Acetohalobium_arabaticum_DSM_5501_uid51423/NC_014378.gbk	Acetohalobium arabaticum DSM 5501 chromosome, complete genome.
species	Acholeplasma laidlawii PG 8A uid58901
	Acholeplasma_laidlawii_PG_8A_uid58901/NC_010163.gbk	Acholeplasma laidlawii PG-8A chromosome, complete genome.
species	Achromobacter xylosoxidans A8 uid59899
	Achromobacter_xylosoxidans_A8_uid59899/NC_014640.gbk	Achromobacter xylosoxidans A8 chromosome, complete genome.
	Achromobacter_xylosoxidans_A8_uid59899/NC_014641.gbk	Achromobacter xylosoxidans A8 plasmid pA81, complete sequence.
	Achromobacter_xylosoxidans_A8_uid59899/NC_014642.gbk	Achromobacter xylosoxidans A8 plasmid pA82, complete sequence.
species	Acidaminococcus fermentans DSM 20731 uid43471
	Acidaminococcus_fermentans_DSM_20731_uid43471/NC_013740.gbk	Acidaminococcus fermentans DSM 20731 chromosome, complete genome.
species	Acidaminococcus intestini RyC MR95 uid74445
	Acidaminococcus_intestini_RyC_MR95_uid74445/NC_016077.gbk	Acidaminococcus intestini RyC-MR95 chromosome, complete genome.
species	Acidianus hospitalis W1 uid66875
	Acidianus_hospitalis_W1_uid66875/NC_015518.gbk	Acidianus hospitalis W1 chromosome, complete genome.
species	Acidilobus saccharovorans 345 15 uid51395
	Acidilobus_saccharovorans_345_15_uid51395/NC_014374.gbk	Acidilobus saccharovorans 345-15 chromosome, complete genome.
species	Acidimicrobium ferrooxidans DSM 10331 uid59215
	Acidimicrobium_ferrooxidans_DSM_10331_uid59215/NC_013124.gbk	Acidimicrobium ferrooxidans DSM 10331 chromosome, complete genome.
species	Acidiphilium cryptum JF 5 uid58447
	Acidiphilium_cryptum_JF_5_uid58447/NC_009484.gbk	Acidiphilium cryptum JF-5 chromosome, complete genome.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009467.gbk	Acidiphilium cryptum JF-5 plasmid pACRY01, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009468.gbk	Acidiphilium cryptum JF-5 plasmid pACRY02, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009469.gbk	Acidiphilium cryptum JF-5 plasmid pACRY03, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009470.gbk	Acidiphilium cryptum JF-5 plasmid pACRY04, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009471.gbk	Acidiphilium cryptum JF-5 plasmid pACRY05, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009472.gbk	Acidiphilium cryptum JF-5 plasmid pACRY06, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009473.gbk	Acidiphilium cryptum JF-5 plasmid pACRY07, complete sequence.
	Acidiphilium_cryptum_JF_5_uid58447/NC_009474.gbk	Acidiphilium cryptum JF-5 plasmid pACRY08, complete sequence.
species	Acidiphilium multivorum AIU301 uid63345
	Acidiphilium_multivorum_AIU301_uid63345/NC_015178.gbk	Acidiphilium multivorum AIU301 plasmid pACMV1, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015187.gbk	Acidiphilium multivorum AIU301 plasmid pACMV2, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015179.gbk	Acidiphilium multivorum AIU301 plasmid pACMV3, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015188.gbk	Acidiphilium multivorum AIU301 plasmid pACMV4, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015180.gbk	Acidiphilium multivorum AIU301 plasmid pACMV5, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015181.gbk	Acidiphilium multivorum AIU301 plasmid pACMV6, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015189.gbk	Acidiphilium multivorum AIU301 plasmid pACMV7, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015182.gbk	Acidiphilium multivorum AIU301 plasmid pACMV8, complete sequence.
	Acidiphilium_multivorum_AIU301_uid63345/NC_015186.gbk	Acidiphilium multivorum AIU301, complete genome.
species	Acidithiobacillus caldus SM 1 uid70791
	Acidithiobacillus_caldus_SM_1_uid70791/NC_015850.gbk	Acidithiobacillus caldus SM-1 chromosome, complete genome.
	Acidithiobacillus_caldus_SM_1_uid70791/NC_015851.gbk	Acidithiobacillus caldus SM-1 megaplasmid, complete sequence.
	Acidithiobacillus_caldus_SM_1_uid70791/NC_015852.gbk	Acidithiobacillus caldus SM-1 plasmid pLAtc1, complete sequence.
	Acidithiobacillus_caldus_SM_1_uid70791/NC_015853.gbk	Acidithiobacillus caldus SM-1 plasmid pLAtc2, complete sequence.
	Acidithiobacillus_caldus_SM_1_uid70791/NC_015854.gbk	Acidithiobacillus caldus SM-1 plasmid pLAtc3, complete sequence.
species	Acidithiobacillus ferrivorans SS3 uid67387
	Acidithiobacillus_ferrivorans_SS3_uid67387/NC_015942.gbk	Acidithiobacillus ferrivorans SS3 chromosome, complete genome.
species	Acidithiobacillus ferrooxidans ATCC 23270 uid57649
	Acidithiobacillus_ferrooxidans_ATCC_23270_uid57649/NC_011761.gbk	Acidithiobacillus ferrooxidans ATCC 23270, complete genome.
species	Acidithiobacillus ferrooxidans ATCC 53993 uid58613
	Acidithiobacillus_ferrooxidans_ATCC_53993_uid58613/NC_011206.gbk	Acidithiobacillus ferrooxidans ATCC 53993 chromosome, complete
species	Acidobacterium MP5ACTX9 uid50551
	Acidobacterium_MP5ACTX9_uid50551/NC_015064.gbk	Granulicella tundricola chromosome, complete genome.
	Acidobacterium_MP5ACTX9_uid50551/NC_015057.gbk	Granulicella tundricola plasmid pACIX901, complete sequence.
	Acidobacterium_MP5ACTX9_uid50551/NC_015065.gbk	Granulicella tundricola plasmid pACIX902, complete sequence.
	Acidobacterium_MP5ACTX9_uid50551/NC_015058.gbk	Granulicella tundricola plasmid pACIX903, complete sequence.
	Acidobacterium_MP5ACTX9_uid50551/NC_015059.gbk	Granulicella tundricola plasmid pACIX904, complete sequence.
	Acidobacterium_MP5ACTX9_uid50551/NC_015060.gbk	Granulicella tundricola plasmid pACIX905, complete sequence.
species	Acidobacterium capsulatum ATCC 51196 uid59127
	Acidobacterium_capsulatum_ATCC_51196_uid59127/NC_012483.gbk	Acidobacterium capsulatum ATCC 51196, complete genome.
species	Acidothermus cellulolyticus 11B uid58501
	Acidothermus_cellulolyticus_11B_uid58501/NC_008578.gbk	Acidothermus cellulolyticus 11B chromosome, complete genome.
species	Acidovorax JS42 uid58427
	Acidovorax_JS42_uid58427/NC_008782.gbk	Acidovorax sp. JS42 chromosome, complete genome.
	Acidovorax_JS42_uid58427/NC_008765.gbk	Acidovorax sp. JS42 plasmid pAOVO01, complete sequence.
	Acidovorax_JS42_uid58427/NC_008766.gbk	Acidovorax sp. JS42 plasmid pAOVO02, complete sequence.
species	Acidovorax avenae ATCC 19860 uid42497
	Acidovorax_avenae_ATCC_19860_uid42497/NC_015138.gbk	Acidovorax avenae subsp. avenae ATCC 19860 chromosome, complete
species	Acidovorax citrulli AAC00 1 uid58429
	Acidovorax_citrulli_AAC00_1_uid58429/NC_008752.gbk	Acidovorax citrulli AAC00-1 chromosome, complete genome.
species	Acidovorax ebreus TPSY uid59233
	Acidovorax_ebreus_TPSY_uid59233/NC_011992.gbk	Acidovorax ebreus TPSY chromosome, complete genome.
species	Aciduliprofundum boonei T469 uid43333
	Aciduliprofundum_boonei_T469_uid43333/NC_013926.gbk	Aciduliprofundum boonei T469 chromosome, complete genome.
species	Acinetobacter ADP1 uid61597
	Acinetobacter_ADP1_uid61597/NC_005966.gbk	Acinetobacter sp. ADP1 chromosome, complete genome.
species	Acinetobacter baumannii 1656 2 uid158677
	Acinetobacter_baumannii_1656_2_uid158677/NC_017162.gbk	Acinetobacter baumannii 1656-2 chromosome, complete genome.
	Acinetobacter_baumannii_1656_2_uid158677/NC_017163.gbk	Acinetobacter baumannii 1656-2 plasmid ABKp1, complete sequence.
	Acinetobacter_baumannii_1656_2_uid158677/NC_017164.gbk	Acinetobacter baumannii 1656-2 plasmid ABKp2, complete sequence.
species	Acinetobacter baumannii AB0057 uid59083
	Acinetobacter_baumannii_AB0057_uid59083/NC_011586.gbk	Acinetobacter baumannii AB0057 chromosome, complete genome.
	Acinetobacter_baumannii_AB0057_uid59083/NC_011585.gbk	Acinetobacter baumannii AB0057 plasmid pAB0057, complete sequence.
species	Acinetobacter baumannii AB307 0294 uid59271
	Acinetobacter_baumannii_AB307_0294_uid59271/NC_011595.gbk	Acinetobacter baumannii AB307-0294, complete genome.
species	Acinetobacter baumannii ACICU uid58765
	Acinetobacter_baumannii_ACICU_uid58765/NC_010611.gbk	Acinetobacter baumannii ACICU chromosome, complete genome.
	Acinetobacter_baumannii_ACICU_uid58765/NC_010605.gbk	Acinetobacter baumannii ACICU plasmid pACICU1, complete sequence.
	Acinetobacter_baumannii_ACICU_uid58765/NC_010606.gbk	Acinetobacter baumannii ACICU plasmid pACICU2, complete sequence.
species	Acinetobacter baumannii ATCC 17978 uid58731
	Acinetobacter_baumannii_ATCC_17978_uid58731/NC_009085.gbk	Acinetobacter baumannii ATCC 17978 chromosome, complete genome.
	Acinetobacter_baumannii_ATCC_17978_uid58731/NC_009083.gbk	Acinetobacter baumannii ATCC 17978 plasmid pAB1, complete sequence.
	Acinetobacter_baumannii_ATCC_17978_uid58731/NC_009084.gbk	Acinetobacter baumannii ATCC 17978 plasmid pAB2, complete sequence.
species	Acinetobacter baumannii AYE uid61637
	Acinetobacter_baumannii_AYE_uid61637/NC_010410.gbk	Acinetobacter baumannii AYE chromosome, complete genome.
	Acinetobacter_baumannii_AYE_uid61637/NC_010401.gbk	Acinetobacter baumannii AYE plasmid p1ABAYE, complete sequence.
	Acinetobacter_baumannii_AYE_uid61637/NC_010402.gbk	Acinetobacter baumannii AYE plasmid p2ABAYE, complete sequence.
	Acinetobacter_baumannii_AYE_uid61637/NC_010404.gbk	Acinetobacter baumannii AYE plasmid p3ABAYE, complete sequence.
	Acinetobacter_baumannii_AYE_uid61637/NC_010403.gbk	Acinetobacter baumannii AYE plasmid p4ABAYE, complete sequence.
species	Acinetobacter baumannii MDR TJ uid162739
	Acinetobacter_baumannii_MDR_TJ_uid162739/NC_017847.gbk	Acinetobacter baumannii MDR-TJ chromosome, complete genome.
	Acinetobacter_baumannii_MDR_TJ_uid162739/NC_017848.gbk	Acinetobacter baumannii MDR-TJ plasmid pABTJ1, complete sequence.
species	Acinetobacter baumannii MDR ZJ06 uid158685
	Acinetobacter_baumannii_MDR_ZJ06_uid158685/NC_017171.gbk	Acinetobacter baumannii MDR-ZJ06 chromosome, complete genome.
	Acinetobacter_baumannii_MDR_ZJ06_uid158685/NC_017172.gbk	Acinetobacter baumannii MDR-ZJ06 plasmid pMDR-ZJ06, complete
species	Acinetobacter baumannii SDF uid61601
	Acinetobacter_baumannii_SDF_uid61601/NC_010400.gbk	Acinetobacter baumannii SDF chromosome, complete genome.
	Acinetobacter_baumannii_SDF_uid61601/NC_010395.gbk	Acinetobacter baumannii SDF plasmid p1ABSDF, complete sequence.
	Acinetobacter_baumannii_SDF_uid61601/NC_010396.gbk	Acinetobacter baumannii SDF plasmid p2ABSDF, complete sequence.
	Acinetobacter_baumannii_SDF_uid61601/NC_010398.gbk	Acinetobacter baumannii SDF plasmid p3ABSDF, complete sequence.
species	Acinetobacter baumannii TCDC AB0715 uid158679
	Acinetobacter_baumannii_TCDC_AB0715_uid158679/NC_017387.gbk	Acinetobacter baumannii TCDC-AB0715 chromosome, complete genome.
	Acinetobacter_baumannii_TCDC_AB0715_uid158679/NC_017165.gbk	Acinetobacter baumannii TCDC-AB0715 plasmid p1ABTCDC0715, complete
	Acinetobacter_baumannii_TCDC_AB0715_uid158679/NC_017166.gbk	Acinetobacter baumannii TCDC-AB0715 plasmid p2ABTCDC0715, complete
species	Acinetobacter calcoaceticus PHEA 2 uid83123
	Acinetobacter_calcoaceticus_PHEA_2_uid83123/NC_016603.gbk	Acinetobacter calcoaceticus PHEA-2 chromosome, complete genome.
species	Acinetobacter oleivorans DR1 uid50119
	Acinetobacter_oleivorans_DR1_uid50119/NC_014259.gbk	Acinetobacter oleivorans DR1 chromosome, complete genome.
species	Actinobacillus pleuropneumoniae serovar 3 JL03 uid58891
	Actinobacillus_pleuropneumoniae_serovar_3_JL03_uid58891/NC_010278.gbk	Actinobacillus pleuropneumoniae serovar 3 str. JL03 chromosome,
species	Actinobacillus pleuropneumoniae serovar 5b L20 uid58789
	Actinobacillus_pleuropneumoniae_serovar_5b_L20_uid58789/NC_009053.gbk	Actinobacillus pleuropneumoniae serovar 5b str. L20 chromosome,
species	Actinobacillus pleuropneumoniae serovar 7 AP76 uid59231
	Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231/NC_010941.gbk	Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid ABB7_B,
	Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231/NC_010942.gbk	Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_A,
	Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231/NC_010940.gbk	Actinobacillus pleuropneumoniae serovar 7 str. AP76 plasmid APP7_C,
	Actinobacillus_pleuropneumoniae_serovar_7_AP76_uid59231/NC_010939.gbk	Actinobacillus pleuropneumoniae serovar 7 str. AP76, complete
species	Actinobacillus succinogenes 130Z uid58247
	Actinobacillus_succinogenes_130Z_uid58247/NC_009655.gbk	Actinobacillus succinogenes 130Z chromosome, complete genome.
species	Actinoplanes SE50 110 uid162333
	Actinoplanes_SE50_110_uid162333/NC_017803.gbk	Actinoplanes sp. SE50/110 chromosome, complete genome.
species	Actinoplanes missouriensis 431 uid158169
	Actinoplanes_missouriensis_431_uid158169/NC_017093.gbk	Actinoplanes missouriensis 431, complete genome.
species	Actinosynnema mirum DSM 43827 uid58951
	Actinosynnema_mirum_DSM_43827_uid58951/NC_013093.gbk	Actinosynnema mirum DSM 43827 chromosome, complete genome.
species	Advenella kashmirensis WT001 uid80859
	Advenella_kashmirensis_WT001_uid80859/NC_017964.gbk	Advenella kashmirensis WT001 chromosome, complete genome.
	Advenella_kashmirensis_WT001_uid80859/NC_017965.gbk	Advenella kashmirensis WT001 plasmid pWTk445, complete sequence.
species	Aequorivita sublithincola DSM 14238 uid168181
	Aequorivita_sublithincola_DSM_14238_uid168181/NC_018013.gbk	Aequorivita sublithincola DSM 14238 chromosome, complete genome.
species	Aerococcus urinae ACS 120 V Col10a uid64757
	Aerococcus_urinae_ACS_120_V_Col10a_uid64757/NC_015278.gbk	Aerococcus urinae ACS-120-V-Col10a chromosome, complete genome.
species	Aeromonas hydrophila ATCC 7966 uid58617
	Aeromonas_hydrophila_ATCC_7966_uid58617/NC_008570.gbk	Aeromonas hydrophila subsp. hydrophila ATCC 7966 chromosome,
species	Aeromonas salmonicida A449 uid58631
	Aeromonas_salmonicida_A449_uid58631/NC_004923.gbk	Aeromonas salmonicida salmonicida A449 plasmid pAsa1, complete
	Aeromonas_salmonicida_A449_uid58631/NC_004925.gbk	Aeromonas salmonicida salmonicida A449 plasmid pAsa2, complete
	Aeromonas_salmonicida_A449_uid58631/NC_004924.gbk	Aeromonas salmonicida salmonicida A449 plasmid pAsa3, complete
	Aeromonas_salmonicida_A449_uid58631/NC_009349.gbk	Aeromonas salmonicida subsp. salmonicida A449 plasmid 4, complete
	Aeromonas_salmonicida_A449_uid58631/NC_009350.gbk	Aeromonas salmonicida subsp. salmonicida A449 plasmid 5, complete
	Aeromonas_salmonicida_A449_uid58631/NC_009348.gbk	Aeromonas salmonicida subsp. salmonicida A449, complete genome.
species	Aeromonas veronii B565 uid66323
	Aeromonas_veronii_B565_uid66323/NC_015424.gbk	Aeromonas veronii B565 chromosome, complete genome.
species	Aeropyrum pernix K1 uid57757
	Aeropyrum_pernix_K1_uid57757/NC_000854.gbk	Aeropyrum pernix K1, complete genome.
species	Aggregatibacter actinomycetemcomitans ANH9381 uid80743
	Aggregatibacter_actinomycetemcomitans_ANH9381_uid80743/NC_016513.gbk	Aggregatibacter actinomycetemcomitans ANH9381 chromosome, complete
species	Aggregatibacter actinomycetemcomitans D7S 1 uid46989
	Aggregatibacter_actinomycetemcomitans_D7S_1_uid46989/NC_017846.gbk	Aggregatibacter actinomycetemcomitans D7S-1 chromosome, complete
species	Aggregatibacter aphrophilus NJ8700 uid59407
	Aggregatibacter_aphrophilus_NJ8700_uid59407/NC_012913.gbk	Aggregatibacter aphrophilus NJ8700 chromosome, complete genome.
species	Agrobacterium H13 3 uid63403
	Agrobacterium_H13_3_uid63403/NC_015508.gbk	Agrobacterium sp. H13-3 chromosome linear, complete sequence.
	Agrobacterium_H13_3_uid63403/NC_015183.gbk	Agrobacterium sp. H13-3 chromosome, complete genome.
	Agrobacterium_H13_3_uid63403/NC_015184.gbk	Agrobacterium sp. H13-3 plasmid pAspH13-3a, complete sequence.
species	Agrobacterium radiobacter K84 uid58269
	Agrobacterium_radiobacter_K84_uid58269/NC_011985.gbk	Agrobacterium radiobacter K84 chromosome 1, complete genome.
	Agrobacterium_radiobacter_K84_uid58269/NC_011983.gbk	Agrobacterium radiobacter K84 chromosome 2, complete genome.
	Agrobacterium_radiobacter_K84_uid58269/NC_011994.gbk	Agrobacterium radiobacter K84 plasmid pAgK84, complete sequence.
